"SCAC","Trailer ID","Last Location","Last Position Time","Last Event","Last Event Time","Dormant State","Days Dormant","Ext Power","Latitude","Longitude","MSN","Sched Status Report Time","Status Report Interval","Queued Status Report Interval","Emergency Tracking","Reporting Interval","Temp Notification","Low Battery","Depleted Battery","GPS Antenna","Overdue Status","Stale Position","Loaded/Empty","Loaded Time","Cargo Status","Door Status","Aux Status","Trip Status","Monitoring Plan ID","Description","Overrides","Trailer Type","Manufacturer","Model Year","Length","Door Type","Suspension Type","Roof Type","Lift Gate Equipped","Mobile Unit Type","Tractor ID","Tractor SCAC","Connected/Disconnected","Connect Time","Active Geofence","Group Membership","Firmware","Reefer Last Communication Time","Reefer Type","Reefer Model","Enabled for Monitoring","Reefer Mode","Reefer Engine Mode","Reefer Engine State","Reefer Engine Speed","Reefer Operating Status","Reefer Set Point","Reefer Return Temp","Reefer Supply Temp","Reefer Engine Hours","Reefer Battery Voltage","Highest OEM Alarm State","Temp Out-of-Range Alarm","Low Fuel Alarm","Incorrect Set Point Alarm","Reefer OEM Alarm Severity Level","Reefer OEM Alarm Codes"
"BGME","LB48232","At UTX in Laredo, TX","01/08/09 11:58:57  EST","UTT Status Report","01/08/09 11:58:01  EST","high","30","no","27.66000","-99.58500","0120133271","05 am","","01 00:00:00","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","FON","2006","53 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48234","1.08 miles WNW of Hudson, TX","01/08/09 05:22:15  EST","UTT Status Report","01/08/09 05:21:43  EST","high","28","no","29.90944","-95.51833","0120016836","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48235","(unknown)","03/10/08 07:26:01  EDT","Chg Trlr Monitoring","09/11/08 16:55:22  EDT","high","118","no","41.84694","-76.89472","0120197691","06 am","","01 00:00:00","off","","no","","","","medium","","unknown","","unknown","unknown","unknown","unknown","FRT","Freight","no","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48236","(unknown)","05/15/08 12:46:33  EDT","Chg Trlr Monitoring","09/11/08 16:55:23  EDT","high","118","no","33.41944","-84.18555","0120131634","06 am","","01 00:00:00","off","","no","","","","medium","","unknown","","unknown","unknown","unknown","unknown","FRT","Freight","no","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48237","2.63 miles NNE of Owentown, TX","01/08/09 05:43:54  EST","UTT Status Report","01/08/09 05:44:04  EST","low","0","yes","32.43916","-95.21527","0120197289","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","disabled","FRT","Freight","yes","DA","TLK","2006","48 ft","unknown","unknown","unknown","unknown","untethered","","","connected","","no","ungrouped","TE.03.28.00000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48238","5.17 miles NNW of H&P Yard in Jacinto...","01/07/09 17:00:59  EST","UTT Status Report","01/07/09 17:00:17  EST","high","8","no","29.81833","-95.24222","0120133176","06 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","HH","Heavy Haul","yes","DA","TSC","2006","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48239","At HCS Yard in Humble, TX","01/08/09 07:49:04  EST","UTT Status Report","01/08/09 07:48:33  EST","low","0","no","29.93944","-95.26000","0120130987","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48240","At Bennett Yard in MCDONOUGH, GA","01/07/09 18:18:27  EST","UTT Status Report","01/07/09 18:17:50  EST","high","39","no","33.41916","-84.18472","0120133636","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","11/28/08 19:50:30  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48241","8.12 miles SW of Jackson, GA","01/07/09 13:59:25  EST","UTT Status Report","01/07/09 13:58:40  EST","low","0","no","33.20527","-84.05833","0120131641","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DD","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48242","1.51 miles SSW of Hungerford, TX","01/08/09 10:50:05  EST","UTT Status Report","01/08/09 10:50:19  EST","low","0","yes","29.37750","-96.08194","0120133733","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","connected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48243","2.40 miles S of ATN in CHATTANOOGA, TN","01/08/09 10:23:04  EST","UTT Status Report","01/08/09 10:22:31  EST","low","3","no","34.99500","-85.30055","0120133574","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","12/22/08 15:21:37  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48244","14.30 miles ESE of Fountain, CO","12/21/08 14:18:05  EST","Battery Needs Charge","12/21/08 14:18:48  EST","high","51","no","38.57611","-104.47083","0120131305","05 am","","never","off","","no","medium","medium","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48245","1.48 miles SW of Kenly, NC","01/07/09 05:00:26  EST","UTT Status Report","01/08/09 05:47:49  EST","low","1","no","35.58305","-78.14555","0120156768","05 am","","never","off","","no","medium","","","","medium","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48246","At HCS Yard in Humble, TX","01/07/09 16:44:27  EST","UTT Status Report","01/07/09 16:43:54  EST","low","0","no","29.94027","-95.26111","0120131679","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48247","At UTX in Laredo, TX","01/08/09 12:06:29  EST","UTT Status Report","01/08/09 12:05:52  EST","high","47","no","27.65972","-99.58472","0120131511","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","11/21/08 18:33:15  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48248","At TOK in Tulsa, OK","01/08/09 11:51:20  EST","UTT Status Report","01/08/09 11:50:51  EST","high","59","no","36.17944","-95.78555","0120152483","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48249","At UTX in Laredo, TX","01/07/09 18:20:03  EST","UTT Status Report","01/07/09 18:19:36  EST","high","54","no","27.65972","-99.58500","0120133816","05 am","","never","off","","no","medium","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DD","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48250","4.86 miles W of Alief, TX","01/07/09 22:55:17  EST","UTT Status Report","01/07/09 22:55:35  EST","low","0","yes","29.70972","-95.67722","0120133175","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","TSC","2006","48 ft","unknown","unknown","unknown","unknown","untethered","","","connected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48251","(unknown)","01/10/08 16:42:03  EST","Chg Trlr Monitoring","09/11/08 16:55:29  EDT","high","118","no","33.41944","-84.18500","0120096640","06 am","","01 00:00:00","off","","no","","","","medium","","unknown","","unknown","unknown","unknown","unknown","FRT","Freight","no","D","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48252","2.48 miles NNW of Kilometro 13, TM","01/08/09 05:11:28  EST","UTT Status Report","01/08/09 05:11:06  EST","low","0","no","27.43083","-99.55666","0120171792","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","12/08/08 10:18:16  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48253","2.46 miles NNW of Kilometro 13, TM","01/08/09 07:53:28  EST","UTT Status Report","01/08/09 07:52:41  EST","low","0","no","27.43083","-99.55527","0120152303","06 am","","01 00:00:00","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","TSC","2006","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48254","At Lexington, KY","01/07/09 16:29:03  EST","UTT Status Report","01/07/09 16:28:32  EST","medium","7","no","38.07611","-84.51111","0120133662","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48255","3.64 miles ESE of Hudson, TX","01/08/09 04:55:48  EST","UTT Status Report","01/08/09 06:33:31  EST","low","0","yes","29.87444","-95.45055","0120152360","05 am","","never","off","","no","","","","","high","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","TSC","2006","48 ft","unknown","unknown","unknown","unknown","untethered","","","connected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48256","At HCS Yard in Humble, TX","01/06/09 01:09:43  EST","UTT Status Report","01/08/09 06:54:13  EST","high","33","no","29.94000","-95.26111","0120156771","05 am","","never","off","","no","","","","","high","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","09/22/08 09:04:56  EDT","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48257","At UTX in Laredo, TX","01/08/09 06:21:23  EST","UTT Status Report","01/08/09 06:19:58  EST","high","15","no","27.65944","-99.58472","0120152200","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48258","9.62 miles S of North Port Arthur, TX","01/08/09 10:59:58  EST","UTT Status Report","01/08/09 10:59:29  EST","high","37","no","29.76055","-93.91361","0120131653","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","10/06/08 07:58:58  EDT","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48259",".95 miles ESE of San Benito, TX","01/08/09 06:14:41  EST","UTT Status Report","01/08/09 06:13:58  EST","high","8","no","26.12944","-97.61555","0120152198","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","UTL","2007","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","12/30/08 23:41:25  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48260","At UTX in Laredo, TX","01/08/09 05:03:51  EST","UTT Status Report","01/08/09 05:03:25  EST","high","11","no","27.66000","-99.58500","0120198941","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","11/17/08 21:02:47  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48263","5.52 miles N of DEFENSE DEPOT HILL in...","09/14/08 09:38:06  EDT","Chg Trlr Monitoring","09/11/08 16:55:34  EDT","high","118","no","41.20805","-112.00694","0120131413","06 am","","01 00:00:00","off","","no","","","","medium","","unknown","","unknown","unknown","unknown","unknown","FRT","Freight","no","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48264","5.93 miles W of Hanceville, AL","01/07/09 16:45:19  EST","UTT Status Report","01/07/09 16:45:30  EST","low","0","yes","34.05194","-86.87138","0120131487","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","connected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48265","1.79 miles W of Kimball, TN","08/24/08 07:09:50  EDT","Chg Trlr Monitoring","09/11/08 16:55:35  EDT","high","137","no","35.04694","-85.70388","0120199056","06 am","","01 00:00:00","off","","no","","","","medium","","unknown","","unknown","unknown","unknown","unknown","FRT","Freight","no","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","LB48266","6.35 miles S of Santa Nella, CA","01/08/09 11:48:02  EST","UTT Status Report","01/08/09 11:47:25  EST","high","20","no","37.11055","-121.01333","0120133188","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
